,Released,Title,Source,Production Budget,Opening Weekend Revenue,Domestic Box Office,Infl. Adj. Dom. Box Office,International Box Office,Worldwide Box Office,ratings,awards,rated,runtime,genere,metascore,imdbRating,imdbVotes,imdbID,nominations,trailer ids,max viewcount,Infl. Adj. Production Budget,Infl. Adj. International Box Office,Infl. Adj. Worldwide Box Office,Infl. Adj. Opening Weekend Revenue,Genre,release_year,release_month
853,2008-08-22 00:00:00+00:00,The House Bunny,Original Screenplay,25000000,14533702,48237389,61203704,23153212,71390601,"[{'Source': 'Internet Movie Database', 'Value': '5.5/10'}, {'Source': 'Rotten Tomatoes', 'Value': '43%'}, {'Source': 'Metacritic', 'Value': '55/100'}]",2 nominations.,PG-13,97,"Comedy, Romance",55,5.5,76259,tt0852713,2,"['i-RmuzppVuM', 'cBGZbm8ipPc', 'NX_Ufhxprto']",2593141,31720054,29376845,90580549,18440392,Romance,2008,8
854,2008-04-04 00:00:00+00:00,Nim's Island,Based on Fiction Book/Short Story,37000000,13210579,48006762,60911091,53850663,101857425,"[{'Source': 'Internet Movie Database', 'Value': '6.0/10'}, {'Source': 'Rotten Tomatoes', 'Value': '51%'}, {'Source': 'Metacritic', 'Value': '55/100'}]",1 win & 3 nominations.,PG,96,"Adventure, Family, Fantasy",55,6,32267,tt0410377,3,['yVkrPH48k_I'],664755,46945685,68325846,129236937,16761613,Adventure,2008,4
855,2008-05-02 00:00:00+00:00,Made of Honor,Original Screenplay,40000000,14756850,46012734,58381052,60536004,106548738,"[{'Source': 'Internet Movie Database', 'Value': '5.9/10'}, {'Source': 'Rotten Tomatoes', 'Value': '15%'}, {'Source': 'Metacritic', 'Value': '37/100'}]",1 win & 1 nomination.,PG-13,101,"Comedy, Romance",37,5.9,64604,tt0866439,0,['XFQN3biQ4x8'],884679,50752082,76808206,135189258,18723521,Comedy,2008,5
856,2008-08-06 00:00:00+00:00,The Sisterhood of the Traveling Pants 2,Based on Fiction Book/Short Story,27000000,10678430,44089964,55941449,180167,44270131,"[{'Source': 'Internet Movie Database', 'Value': '6.2/10'}, {'Source': 'Rotten Tomatoes', 'Value': '65%'}, {'Source': 'Metacritic', 'Value': '63/100'}]",1 nomination.,PG-13,119,"Comedy, Drama, Romance",63,6.2,26061,tt1018785,0,['6gWcI4MkR3A'],328483,34257662,228596,56170045,13548816,Adventure,2008,8
857,2008-05-09 00:00:00+00:00,Speed Racer,Based on TV,120000000,18561337,43945766,55758484,49448696,93394462,"[{'Source': 'Internet Movie Database', 'Value': '6.0/10'}, {'Source': 'Rotten Tomatoes', 'Value': '40%'}, {'Source': 'Metacritic', 'Value': '37/100'}]",1 win & 12 nominations.,PG,135,"Action, Adventure, Comedy, Drama, Family, Sci-Fi, Sport",37,6,66394,tt0811080,12,"['FCxpdDhPwwc', '8V8sLlqJB2w']",698510,152256262,62740613,118499097,23550664,Action,2008,5
858,2008-04-11 00:00:00+00:00,Prom Night,Remake,18000000,20804941,43869350,55661526,13324305,57193655,"[{'Source': 'Internet Movie Database', 'Value': '3.9/10'}, {'Source': 'Rotten Tomatoes', 'Value': '7%'}, {'Source': 'Metacritic', 'Value': '17/100'}]",1 win & 3 nominations.,PG-13,88,"Horror, Mystery",17,3.9,32636,tt0926129,3,['KVIPIgE3Fnc'],1420359,22838438,16905906,72567432,26397354,Horror,2008,4
859,2008-01-25 00:00:00+00:00,Rambo,Based on Fiction Book/Short Story,47500000,18203876,42754105,54246506,69460426,112214531,"[{'Source': 'Internet Movie Database', 'Value': '7.0/10'}, {'Source': 'Rotten Tomatoes', 'Value': '38%'}, {'Source': 'Metacritic', 'Value': '46/100'}]",1 win & 1 nomination.,R,92,Action,46,7,210877,tt0462499,0,"['2CRjdwRYQbU', 'tI-kGoxpySM']",1990387,60268108,88131547,142378053,23097119,Action,2008,1
860,2008-02-08 00:00:00+00:00,Welcome Home Roscoe Jenkins,Original Screenplay,27500000,16207730,42436517,53843544,1171110,43607627,"[{'Source': 'Internet Movie Database', 'Value': '5.5/10'}, {'Source': 'Rotten Tomatoes', 'Value': '23%'}, {'Source': 'Metacritic', 'Value': '46/100'}]",,PG-13,114,"Comedy, Romance",46,5.5,12870,tt0494652,0,['pI09LqSkNbw'],139870,34892059,1485906,55329450,20564402,Comedy,2008,2
861,2008-03-21 00:00:00+00:00,Meet the Browns,Based on Play,20000000,20082809,41975388,53258463,0,41975388,"[{'Source': 'Internet Movie Database', 'Value': '4.3/10'}, {'Source': 'Rotten Tomatoes', 'Value': '33%'}, {'Source': 'Metacritic', 'Value': '45/100'}]",3 nominations.,PG-13,100,"Comedy, Drama, Romance",45,4.3,6344,tt1047494,3,['wuBrjKKWkEM'],32121,25376043,0,53258462,25481111,Comedy,2008,3
862,2008-10-17 00:00:00+00:00,Max Payne,Based on Game,35000000,17639849,40689393,51626133,47085657,87775050,"[{'Source': 'Internet Movie Database', 'Value': '5.4/10'}, {'Source': 'Rotten Tomatoes', 'Value': '16%'}, {'Source': 'Metacritic', 'Value': '31/100'}]",1 nomination.,PG-13,100,"Action, Crime, Drama, Thriller",31,5.4,119226,tt0467197,0,['GklHaGfncJI'],532587,44407510,59741623,111367756,22381193,Action,2008,10
863,2008-09-12 00:00:00+00:00,Righteous Kill,Original Screenplay,60000000,16288361,40081410,50855382,38400000,78481410,"[{'Source': 'Internet Movie Database', 'Value': '6.0/10'}, {'Source': 'Rotten Tomatoes', 'Value': '18%'}, {'Source': 'Metacritic', 'Value': '36/100'}]",1 win & 2 nominations.,R,101,"Crime, Mystery, Thriller",36,6,82098,tt1034331,2,['j4C6wLTPM1w'],218441,76128133,48722005,99577387,20666708,Action,2008,9
864,2008-10-10 00:00:00+00:00,Body of Lies,Based on Fiction Book/Short Story,67500000,12884416,39394666,49979747,79161864,118556530,"[{'Source': 'Internet Movie Database', 'Value': '7.1/10'}, {'Source': 'Rotten Tomatoes', 'Value': '55%'}, {'Source': 'Metacritic', 'Value': '57/100'}]",2 nominations.,R,128,"Action, Drama, Thriller",57,7.1,204839,tt0758774,2,"['32dchLiEEVg', '1ejuhWeqaZA']",152355,85636794,100432122,150411869,16346371,Action,2008,10
865,2008-09-19 00:00:00+00:00,Lakeview Terrace,Original Screenplay,20000000,15004672,39263506,49817616,5557793,44821299,"[{'Source': 'Internet Movie Database', 'Value': '6.1/10'}, {'Source': 'Rotten Tomatoes', 'Value': '44%'}, {'Source': 'Metacritic', 'Value': '47/100'}]",1 nomination.,PG-13,110,"Crime, Drama, Thriller",47,6.1,47273,tt0947802,0,"['IBWVemQzFkM', 'fB3CuSrCwzg']",8346,25376040,7051739,56869355,19037958,Drama,2008,9
866,2008-01-25 00:00:00+00:00,Meet the Spartans,Original Screenplay,30000000,18505530,38233676,48510978,46413155,84646831,"[{'Source': 'Internet Movie Database', 'Value': '2.8/10'}, {'Source': 'Rotten Tomatoes', 'Value': '2%'}, {'Source': 'Metacritic', 'Value': '9/100'}]",6 nominations.,PG-13,86,Comedy,9,2.8,99055,tt1073498,6,['RY-zJtYYolo'],954442,38064070,58889120,107400098,23479859,Comedy,2008,1
867,2008-08-22 00:00:00+00:00,Death Race,Remake,65000000,12621090,36316032,46077861,36200787,72516819,"[{'Source': 'Internet Movie Database', 'Value': '6.3/10'}, {'Source': 'Rotten Tomatoes', 'Value': '42%'}, {'Source': 'Metacritic', 'Value': '43/100'}]",1 win & 5 nominations.,R,105,"Action, Sci-Fi, Thriller",43,6.3,191803,tt0452608,5,['gVwycnRGuVs'],73218,82472142,45931637,92009498,16013666,Action,2008,8
868,2008-10-24 00:00:00+00:00,Changeling,Original Screenplay,55000000,489015,35739802,45344979,78065778,113805580,"[{'Source': 'Internet Movie Database', 'Value': '7.7/10'}, {'Source': 'Rotten Tomatoes', 'Value': '61%'}, {'Source': 'Metacritic', 'Value': '63/100'}]",Nominated for 3 Oscars. Another 14 wins & 51 nominations.,R,141,"Biography, Crime, Drama, History, Mystery, Thriller",63,7.7,227855,tt0824747,51,"['VvHquOz-lDU', 'IF5hwg4FNEU', 'tAz9Aqbpcco']",225600,69781411,99046185,144391164,620439,Crime,2008,10
869,2008-12-10 00:00:00+00:00,The Reader,Based on Fiction Book/Short Story,32500000,168051,34194407,41727171,78770468,112964875,"[{'Source': 'Internet Movie Database', 'Value': '7.6/10'}, {'Source': 'Rotten Tomatoes', 'Value': '63%'}, {'Source': 'Metacritic', 'Value': '58/100'}]",Won 1 Oscar. Another 25 wins & 47 nominations.,R,124,"Drama, Romance",58,7.6,221869,tt0976051,47,['JA1J2WmFGUw'],87896,39659499,96122994,137850165,205071,Drama,2008,12
870,2008-02-29 00:00:00+00:00,Semi-Pro,Original Screenplay,55000000,15075114,33479698,42479119,10500665,43980363,"[{'Source': 'Internet Movie Database', 'Value': '5.8/10'}, {'Source': 'Rotten Tomatoes', 'Value': '22%'}, {'Source': 'Metacritic', 'Value': '47/100'}]",1 win & 4 nominations.,R,91,"Comedy, Sport",47,5.8,75613,tt0839980,4,"['oMU7QTf8kSo', 'QCn8iD6Z8hk', 'LMF1BsJhvEY']",60729,69784128,13323268,55802387,19127339,Comedy,2008,2
871,2008-12-12 00:00:00+00:00,Doubt,Based on Play,20000000,507226,33446470,41638940,19744631,53191101,"[{'Source': 'Internet Movie Database', 'Value': '7.5/10'}, {'Source': 'Rotten Tomatoes', 'Value': '80%'}, {'Source': 'Metacritic', 'Value': '68/100'}]",Nominated for 5 Oscars. Another 26 wins & 90 nominations.,PG-13,104,"Drama, Mystery",68,7.5,116442,tt0918927,90,['ie4LuDp6HUs'],156090,24898854,24580935,66219875,631467,Drama,2008,12
872,2008-03-21 00:00:00+00:00,Drillbit Taylor,Original Screenplay,40000000,10309986,32862104,41695513,16824159,49686263,"[{'Source': 'Internet Movie Database', 'Value': '5.7/10'}, {'Source': 'Rotten Tomatoes', 'Value': '26%'}, {'Source': 'Metacritic', 'Value': '41/100'}]",1 win & 2 nominations.,PG-13,110,"Comedy, Drama",41,5.7,56273,tt0817538,2,['6hdW_b6M6bM'],1962010,50752091,21346531,63042044,13081333,Comedy,2008,3
873,2008-06-20 00:00:00+00:00,The Love Guru,Original Screenplay,62000000,13907130,32235793,40900848,7923224,40159017,"[{'Source': 'Internet Movie Database', 'Value': '3.8/10'}, {'Source': 'Rotten Tomatoes', 'Value': '14%'}, {'Source': 'Metacritic', 'Value': '24/100'}]",5 wins & 8 nominations.,PG-13,87,"Comedy, Romance, Sport",24,3.8,48853,tt0811138,8,['mVdD0ZxPq_g'],1475232,78665742,10053004,50953852,17645398,Comedy,2008,6
874,2008-11-26 00:00:00+00:00,Milk,Based on Real Life Events,20000000,1453844,31841299,39605415,25452072,57293371,"[{'Source': 'Internet Movie Database', 'Value': '7.5/10'}, {'Source': 'Rotten Tomatoes', 'Value': '93%'}, {'Source': 'Metacritic', 'Value': '84/100'}]",Won 2 Oscars. Another 64 wins & 142 nominations.,R,128,"Biography, Drama",84,7.5,159172,tt1013753,142,"['0rMzrruIIm8', 's2kD-9QZOs4', 'swr2G8fsKn4']",286699,24876758,31658252,71263667,1808346,History,2008,11
875,2008-11-26 00:00:00+00:00,Transporter 3,Original Screenplay,40000000,12063452,31715062,40240145,81215895,112930957,"[{'Source': 'Internet Movie Database', 'Value': '6.1/10'}, {'Source': 'Rotten Tomatoes', 'Value': '39%'}, {'Source': 'Metacritic', 'Value': '51/100'}]",2 nominations.,PG-13,104,"Action, Thriller",51,6.1,151097,tt1129442,2,['aNO-fmVu4RI'],1262135,50752093,103046917,143287062,15306136,Action,2008,11
876,2008-10-31 00:00:00+00:00,Zack and Miri Make a Porno,Original Screenplay,24000000,10065630,31457946,39905398,5398360,36856306,"[{'Source': 'Internet Movie Database', 'Value': '6.5/10'}, {'Source': 'Rotten Tomatoes', 'Value': '65%'}, {'Source': 'Metacritic', 'Value': '56/100'}]",2 wins & 4 nominations.,R,101,"Comedy, Romance",56,6.5,168661,tt1007028,4,['u2Y3cCOkz8o'],120969,30444757,6847990,46753388,12768569,Comedy,2008,10
877,2008-04-04 00:00:00+00:00,Leatherheads,Original Screenplay,58000000,12682595,31373938,39807320,9974690,41348628,"[{'Source': 'Internet Movie Database', 'Value': '6.0/10'}, {'Source': 'Rotten Tomatoes', 'Value': '51%'}, {'Source': 'Metacritic', 'Value': '56/100'}]",1 win & 3 nominations.,PG-13,114,"Comedy, Drama, Romance, Sport",56,6,30283,tt0379865,3,['08UfUj5U3dE'],19188,73590524,12655908,52463228,16091703,Comedy,2008,4
878,2008-08-15 00:00:00+00:00,Mirrors,Remake,35000000,11161074,30691439,38941369,46529157,77220596,"[{'Source': 'Internet Movie Database', 'Value': '6.2/10'}, {'Source': 'Rotten Tomatoes', 'Value': '15%'}, {'Source': 'Metacritic', 'Value': '35/100'}]",2 nominations.,R,110,"Horror, Mystery",35,6.2,99153,tt0790686,2,['O92QxxgeCO8'],7714666,44408081,59036302,97977671,14161196,Horror,2008,8
879,2008-07-18 00:00:00+00:00,Space Chimps,Original Screenplay,37000000,7181374,30105968,38198522,36923988,67029956,"[{'Source': 'Internet Movie Database', 'Value': '4.5/10'}, {'Source': 'Rotten Tomatoes', 'Value': '33%'}, {'Source': 'Metacritic', 'Value': '36/100'}]",1 nomination.,G,81,"Animation, Adventure, Comedy, Family, Sci-Fi",36,4.5,10334,tt0482603,0,"['fnQ3Bh0SdcE', 'PiFnm57c8nU']",207647,46945685,46849241,85047763,9111743,Animation,2008,7
880,2008-03-07 00:00:00+00:00,The Bank Job,Based on Real Life Events,20000000,5935256,30060660,38141028,36082345,66143005,"[{'Source': 'Internet Movie Database', 'Value': '7.2/10'}, {'Source': 'Rotten Tomatoes', 'Value': '79%'}, {'Source': 'Metacritic', 'Value': '69/100'}]",3 nominations.,R,111,"Crime, Thriller",69,7.2,168222,tt0200465,3,"['tdiWAhlVOBY', 'P-yikylK5gI']",304580,25376041,45781354,83922382,7530665,Thriller,2008,3
881,2008-01-25 00:00:00+00:00,Untraceable,Original Screenplay,35000000,11354069,28687835,36399187,23962116,52649951,"[{'Source': 'Internet Movie Database', 'Value': '6.2/10'}, {'Source': 'Rotten Tomatoes', 'Value': '16%'}, {'Source': 'Metacritic', 'Value': '32/100'}]",1 win.,R,101,"Crime, Mystery, Thriller",32,6.2,45935,tt0880578,0,"['oIqnESZW0qc', '1gkLco-Kaoo']",638435,44408075,30403184,66802371,14406067,Drama,2008,1
882,2008-09-12 00:00:00+00:00,The Women,Original Screenplay,16000000,10155121,26902075,34133412,23201733,50103808,"[{'Source': 'Internet Movie Database', 'Value': '5.0/10'}, {'Source': 'Rotten Tomatoes', 'Value': '14%'}, {'Source': 'Metacritic', 'Value': '27/100'}]",4 wins & 4 nominations.,PG-13,114,"Comedy, Drama",27,5,19656,tt0430770,4,['RlxwcwESDkQ'],844022,20300835,29438409,63571821,12884839,Comedy,2008,9
883,2008-01-04 00:00:00+00:00,One Missed Call,Remake,20000000,12511473,26890041,34118143,17623425,44513466,"[{'Source': 'Internet Movie Database', 'Value': '4.0/10'}, {'Source': 'Rotten Tomatoes', 'Value': '0%'}, {'Source': 'Metacritic', 'Value': '24/100'}]",2 nominations.,PG-13,87,"Horror, Mystery",24,4,30026,tt0479968,2,['H9-fOJHnjm0'],1265057,25376043,22360640,56478783,15874584,Horror,2008,1
884,2008-02-29 00:00:00+00:00,The Other Boleyn Girl,Based on Fiction Book/Short Story,40000000,8203061,26814957,34022871,51455013,78269970,"[{'Source': 'Internet Movie Database', 'Value': '6.7/10'}, {'Source': 'Rotten Tomatoes', 'Value': '43%'}, {'Source': 'Metacritic', 'Value': '50/100'}]",3 nominations.,PG-13,115,"Biography, Drama, History, Romance",50,6.7,99325,tt0467200,3,['2YoiWr-yvws'],565001,50752079,65286223,99309094,10408060,Drama,2008,2
885,2008-03-28 00:00:00+00:00,Superhero Movie,Original Screenplay,35000000,9510297,26638520,32829033,46387782,73026302,"[{'Source': 'Internet Movie Database', 'Value': '4.5/10'}, {'Source': 'Rotten Tomatoes', 'Value': '17%'}, {'Source': 'Metacritic', 'Value': '33/100'}]",1 win.,PG-13,75,"Action, Comedy",33,4.5,61135,tt0426592,0,"['Ht6zgO94Xmg', '9QDtDtj0WcM']",55788,43133633,57167816,89996849,11720390,Action,2008,3
886,2008-04-11 00:00:00+00:00,Street Kings,Original Screenplay,20000000,12469631,26418667,33520063,39039144,65457811,"[{'Source': 'Internet Movie Database', 'Value': '6.8/10'}, {'Source': 'Rotten Tomatoes', 'Value': '36%'}, {'Source': 'Metacritic', 'Value': '55/100'}]",1 nomination.,R,109,"Action, Crime, Drama, Thriller",55,6.8,104433,tt0421073,0,['G_0i5Eq-PKs'],67573,25376044,49532952,83053015,15821495,Action,2008,4
887,2008-10-17 00:00:00+00:00,W.,Based on Real Life Events,25100000,10505668,25534493,32398221,3041285,28575778,"[{'Source': 'Internet Movie Database', 'Value': '6.3/10'}, {'Source': 'Rotten Tomatoes', 'Value': '58%'}, {'Source': 'Metacritic', 'Value': '56/100'}]",1 win & 8 nominations.,PG-13,129,"Biography, Comedy, Drama, History",56,6.3,45035,tt1175491,8,['ZdJd5y3mHEU'],39323,31846935,3858789,36257010,13329614,Drama,2008,10
888,2008-03-14 00:00:00+00:00,Never Back Down,Original Screenplay,21000000,8603195,24850922,31530903,14468879,39319801,"[{'Source': 'Internet Movie Database', 'Value': '6.6/10'}, {'Source': 'Rotten Tomatoes', 'Value': '23%'}, {'Source': 'Metacritic', 'Value': '39/100'}]",1 win.,PG-13,113,"Action, Drama, Sport",39,6.6,92476,tt1023111,0,"['2tc-RPjZRm8', 's8aGqjNM0k4']",1851651,26644844,18358144,49889047,10915752,Drama,2008,3
889,2008-08-27 00:00:00+00:00,Traitor,Original Screenplay,22000000,7868465,23530831,29855966,4351395,27882226,"[{'Source': 'Internet Movie Database', 'Value': '7.0/10'}, {'Source': 'Rotten Tomatoes', 'Value': '65%'}, {'Source': 'Metacritic', 'Value': '60/100'}]",5 nominations.,PG-13,114,"Action, Crime, Drama, Thriller",60,7,53862,tt0988047,5,['Qq5i8y09ea0'],43186,27913644,5521058,35377024,9983524,Drama,2008,8
890,2008-08-15 00:00:00+00:00,Vicky Cristina Barcelona,Original Screenplay,16000000,3755575,23216709,29436505,81288108,104504817,"[{'Source': 'Internet Movie Database', 'Value': '7.1/10'}, {'Source': 'Rotten Tomatoes', 'Value': '81%'}, {'Source': 'Metacritic', 'Value': '70/100'}]",Won 1 Oscar. Another 31 wins & 53 nominations.,PG-13,96,"Comedy, Drama, Romance",70,7.1,233335,tt0497465,53,['B-RdUcXAKiw'],1644112,20286427,103065330,132501835,4761699,Drama,2008,8
891,2008-12-26 00:00:00+00:00,Revolutionary Road,Based on Fiction Book/Short Story,45000000,189911,22951340,27952696,56653480,79604820,"[{'Source': 'Internet Movie Database', 'Value': '7.3/10'}, {'Source': 'Rotten Tomatoes', 'Value': '67%'}, {'Source': 'Metacritic', 'Value': '69/100'}]",Nominated for 3 Oscars. Another 20 wins & 69 nominations.,R,119,"Drama, Romance",69,7.3,184868,tt0959337,69,['gf0VqzuWedU'],789371,54806007,68998912,96951608,231294,Drama,2008,12
892,2008-08-29 00:00:00+00:00,Babylon A.D.,Based on Fiction Book/Short Story,45000000,9484627,22532572,28589376,47683925,70216497,"[{'Source': 'Internet Movie Database', 'Value': '5.6/10'}, {'Source': 'Rotten Tomatoes', 'Value': '6%'}, {'Source': 'Metacritic', 'Value': '26/100'}]",1 nomination.,PG-13,90,"Action, Adventure, Sci-Fi, Thriller",26,5.6,91164,tt0364970,0,['_wW9pYbRkjk'],721917,57096097,60501466,89090842,12034115,Action,2008,8
893,2008-07-25 00:00:00+00:00,The X-Files: I Want to Believe,Based on TV,35000000,10021753,20982478,26622618,47188314,68170792,"[{'Source': 'Internet Movie Database', 'Value': '5.9/10'}, {'Source': 'Rotten Tomatoes', 'Value': '31%'}, {'Source': 'Metacritic', 'Value': '47/100'}]",,PG-13,104,"Drama, Horror, Mystery, Sci-Fi, Thriller",47,5.9,86851,tt0443701,0,['_9KV4ESQ8HU'],303753,44408083,59872645,86495263,12715624,,2008,7
894,2008-01-18 00:00:00+00:00,Mad Money,Remake,22000000,7736452,20668843,26224665,4375214,25044057,"[{'Source': 'Internet Movie Database', 'Value': '5.8/10'}, {'Source': 'Rotten Tomatoes', 'Value': '22%'}, {'Source': 'Metacritic', 'Value': '41/100'}]",2 nominations.,PG-13,104,"Comedy, Crime, Thriller",41,5.8,19706,tt0951216,2,['87UvRDYZUH0'],51930,27913639,5551279,31775944,9816024,Action,2008,1
895,2008-09-19 00:00:00+00:00,Appaloosa,Based on Fiction Book/Short Story,20000000,248847,20211394,25637180,7700059,27911453,"[{'Source': 'Internet Movie Database', 'Value': '6.7/10'}, {'Source': 'Rotten Tomatoes', 'Value': '76%'}, {'Source': 'Metacritic', 'Value': '64/100'}]",4 wins.,R,115,"Action, Crime, Drama, Romance, Western",64,6.7,56692,tt0800308,0,['h57n6R9pbU0'],257610,25369036,9767154,35404334,315650,Drama,2008,9
896,2008-12-25 00:00:00+00:00,The Spirit,Based on Comic/Graphic Novel,60000000,6463278,19806188,25018483,19200000,39006188,"[{'Source': 'Internet Movie Database', 'Value': '4.8/10'}, {'Source': 'Rotten Tomatoes', 'Value': '14%'}, {'Source': 'Metacritic', 'Value': '30/100'}]",2 nominations.,PG-13,103,"Action, Crime, Fantasy, Thriller",30,4.8,58456,tt0831887,2,"['zL5ipXgiEXs', 'SwwDh5rGOdE', '-M53o59GbWw', '5oDDP-PFRX8', 'bs6wyG7QvL0']",30714,75789898,24252767,49271250,8164186,Action,2008,12
897,2008-09-19 00:00:00+00:00,Igor,Original Screenplay,22000000,7803347,19528602,24773534,11484747,31013349,"[{'Source': 'Internet Movie Database', 'Value': '6.0/10'}, {'Source': 'Rotten Tomatoes', 'Value': '39%'}, {'Source': 'Metacritic', 'Value': '40/100'}]",1 nomination.,PG,87,"Animation, Comedy, Family, Fantasy",40,6,21758,tt0465502,0,"['PhPQR0pYWUc', 'FfOjqkDIw0k']",133453,27908692,14569285,39342819,9899145,Animation,2008,9
898,2008-09-19 00:00:00+00:00,My Best Friend's Girl,Original Screenplay,20000000,8265357,19219250,24385429,15567861,34787111,"[{'Source': 'Internet Movie Database', 'Value': '5.9/10'}, {'Source': 'Rotten Tomatoes', 'Value': '14%'}, {'Source': 'Metacritic', 'Value': '34/100'}]",1 nomination.,R,101,"Comedy, Romance",34,5.9,41515,tt1046163,0,['PsIt1K1C2c4'],172037,25376046,19752538,44137967,10487104,Romance,2008,9
899,2008-12-05 00:00:00+00:00,Frost/Nixon,Based on Play,29000000,180708,18622031,22960133,9830914,28452945,"[{'Source': 'Internet Movie Database', 'Value': '7.7/10'}, {'Source': 'Rotten Tomatoes', 'Value': '93%'}, {'Source': 'Metacritic', 'Value': '80/100'}]",Nominated for 5 Oscars. Another 23 wins & 74 nominations.,R,122,"Biography, Drama, History",80,7.7,98657,tt0870111,74,['7Axo80kr9DM'],35161,35755705,12121078,35081211,222804,Drama,2008,12
