Unnamed: 0,Released,Title,Source,Production Budget,Opening Weekend Revenue,Domestic Box Office,Infl. Adj. Dom. Box Office,International Box Office,Worldwide Box Office,ratings,awards,rated,runtime,genere,metascore,imdbRating,imdbVotes,imdbID,nominations,trailer ids,max viewcount,Infl. Adj. Production Budget,Infl. Adj. International Box Office,Infl. Adj. Worldwide Box Office,Infl. Adj. Opening Weekend Revenue,Genre
1738,"Aug 18, 2017",The Hitman’s Bodyguard,Original Screenplay,30000000,21384504,75468583,76646457,97310084,172778667,"[{'Source': 'Internet Movie Database', 'Value': '6.9/10'}, {'Source': 'Rotten Tomatoes', 'Value': '43%'}, {'Source': 'Metacritic', 'Value': '47/100'}]",1 win & 8 nominations.,R,118 min,"Action, Comedy, Thriller",47.0,6.9,"173,253",tt1959563,8.0,"['IpKmt4MpctM', 's6SvOIbaulA']",3344368.0,30468224,98828848,175475305,21718262,
1739,"May 19, 2017",Alien: Covenant,Original Screenplay,97000000,36160621,74262031,75421080,164259216,238521247,"[{'Source': 'Internet Movie Database', 'Value': '6.4/10'}, {'Source': 'Rotten Tomatoes', 'Value': '66%'}, {'Source': 'Metacritic', 'Value': '65/100'}]",2 wins & 13 nominations.,R,122 min,"Horror, Sci-Fi, Thriller",65.0,6.4,"239,084",tt2316204,13.0,['svnAD0TApb8'],26135868.0,98513933,166822901,242243981,36725000,Horror
1740,"Jun 2, 2017",Captain Underpants: The First Epic Movie,Original Screenplay,38000000,23851539,73921000,75074727,52656874,126577874,"[{'Source': 'Internet Movie Database', 'Value': '6.2/10'}, {'Source': 'Rotten Tomatoes', 'Value': '88%'}, {'Source': 'Metacritic', 'Value': '69/100'}]",3 wins & 13 nominations.,PG,89 min,"Animation, Action, Comedy, Family",69.0,6.2,"23,415",tt2091256,13.0,['zs2SrqLum1M'],10169532.0,38593087,53478719,128553446,24223803,Action
1741,"Nov 1, 2017",A Bad Moms Christmas,Original Screenplay,28000000,16759161,72110659,73232712,55599891,127710550,"[{'Source': 'Internet Movie Database', 'Value': '5.6/10'}, {'Source': 'Rotten Tomatoes', 'Value': '31%'}, {'Source': 'Metacritic', 'Value': '42/100'}]",1 win & 1 nomination.,R,104 min,Comedy,42.0,5.6,"38,041",tt6359956,,"['fPLTUwxGjms', 'geby7Ene7dY', 'NGewN1G988o']",3076989.0,28435684,56465033,129697745,17019936,
1742,"Jan 27, 2017",A Dog’s Purpose,Based on Fiction Book/Short Story,25000000,18222810,64321890,65325797,139349735,203671625,"[{'Source': 'Internet Movie Database', 'Value': '7.2/10'}, {'Source': 'Rotten Tomatoes', 'Value': '35%'}, {'Source': 'Metacritic', 'Value': '43/100'}]",3 nominations.,PG,100 min,"Adventure, Comedy, Drama, Family, Fantasy",43.0,7.2,"60,274",tt1753383,3.0,['1jLOOCADTGs'],20411703.0,25390188,141524642,206850439,18507223,
1743,"Dec 1, 2017",The Shape of Water,Original Screenplay,19500000,166564,63859435,64104009,131931359,195790794,"[{'Source': 'Internet Movie Database', 'Value': '7.3/10'}, {'Source': 'Rotten Tomatoes', 'Value': '92%'}, {'Source': 'Metacritic', 'Value': '87/100'}]",Won 4 Oscars. Another 134 wins & 345 nominations.,R,123 min,"Adventure, Drama, Fantasy, Romance, Thriller",87.0,7.3,"338,128",tt5580390,345.0,"['XFYWazblaUA', '368_ovPsJk8', 'uiA4B5Y63IQ']",23597536.0,19574682,132436640,196540649,167201,
1744,"Sep 22, 2017",The Lego Ninjago Movie,Based on Toy,70000000,20433071,59281555,60206797,63455646,122737201,"[{'Source': 'Internet Movie Database', 'Value': '6.0/10'}, {'Source': 'Rotten Tomatoes', 'Value': '55%'}, {'Source': 'Metacritic', 'Value': '55/100'}]",7 nominations.,PG,101 min,"Animation, Action, Adventure, Comedy, Family",55.0,6.0,"20,630",tt3014284,7.0,"['sZSYYiATFTI', 'N0csmPZzYH0']",8682133.0,71092531,64446035,124652832,20751981,
1745,"May 25, 2017",Baywatch,Based on TV,60000000,18503871,58060186,58966361,117803597,175863783,"[{'Source': 'Internet Movie Database', 'Value': '5.5/10'}, {'Source': 'Rotten Tomatoes', 'Value': '17%'}, {'Source': 'Metacritic', 'Value': '37/100'}]",3 wins & 11 nominations.,R,116 min,"Action, Comedy, Crime",37.0,5.5,"149,266",tt1469304,11.0,['eyKOgnaf0BU'],15715601.0,60936450,119642217,178608578,18792670,Action
1746,"Nov 22, 2017",Darkest Hour,Based on Fiction Book/Short Story,30000000,175006,56443120,56726121,94388966,150832086,"[{'Source': 'Internet Movie Database', 'Value': '7.4/10'}, {'Source': 'Rotten Tomatoes', 'Value': '85%'}, {'Source': 'Metacritic', 'Value': '75/100'}]",Won 2 Oscars. Another 50 wins & 76 nominations.,PG-13,125 min,"Biography, Drama, History, War",75.0,7.4,"150,825",tt4555426,76.0,['eFFj2gS9UWs'],964613.0,30150417,94862224,151588345,175883,
1747,"Jul 28, 2017",Atomic Blonde,Based on Comic/Graphic Novel,30000000,18286420,51573925,52378865,46771498,98345423,"[{'Source': 'Internet Movie Database', 'Value': '6.7/10'}, {'Source': 'Rotten Tomatoes', 'Value': '78%'}, {'Source': 'Metacritic', 'Value': '63/100'}]",10 wins & 17 nominations.,R,115 min,"Action, Thriller",63.0,6.7,"162,747",tt2406566,17.0,"['nI7HVnZlleo', 'yIUube1pSC0']",9887108.0,30468224,47501484,99880349,18571825,Action
1748,"Sep 29, 2017",American Made,Based on Real Life Events,50000000,16776390,51342000,52143317,84227212,135569212,"[{'Source': 'Internet Movie Database', 'Value': '7.1/10'}, {'Source': 'Rotten Tomatoes', 'Value': '86%'}, {'Source': 'Metacritic', 'Value': '65/100'}]",3 nominations.,R,115 min,"Action, Biography, Comedy, Crime",65.0,7.1,"143,307",tt3532216,3.0,['AEBIJRAkujM'],13291733.0,50780371,85541782,137685099,17038226,
1749,"Aug 4, 2017",The Dark Tower,Based on Fiction Book/Short Story,60000000,19153698,50701325,51492653,62760202,113461527,"[{'Source': 'Internet Movie Database', 'Value': '5.6/10'}, {'Source': 'Rotten Tomatoes', 'Value': '16%'}, {'Source': 'Metacritic', 'Value': '34/100'}]",4 nominations.,PG-13,95 min,"Action, Adventure, Fantasy, Horror, Sci-Fi, Western",34.0,5.6,"118,066",tt1648190,4.0,"['GjwfqXTebIY', 'wZC5FoJ-cPU']",27609087.0,60936458,63739740,115232393,19452642,Drama
1750,"Oct 20, 2017",Tyler Perry’s Boo 2! A Madea Halloween,Original Screenplay,20000000,21226953,47319572,48058111,560000,47879572,,,,,,,,,,,['feRTw6OK_Ks'],1779346.0,20312149,568740,48626851,21558252,
1751,"May 12, 2017",Snatched,Original Screenplay,42000000,19542248,45852178,46567824,11999999,57852177,"[{'Source': 'Internet Movie Database', 'Value': '4.5/10'}, {'Source': 'Rotten Tomatoes', 'Value': '36%'}, {'Source': 'Metacritic', 'Value': '45/100'}]",1 win & 2 nominations.,R,90 min,"Action, Adventure, Comedy",45.0,4.5,"31,186",tt2334871,2.0,"['PsBWnst8f7w', 'Mc-dRUciIdA', 'QcyeYFXdHNQ']",4850042.0,42655522,12187291,58755115,19847257,Crime
1752,"Feb 17, 2017",The Great Wall,Original Screenplay,150000000,18469620,45157105,45861890,289329747,334486852,"[{'Source': 'Internet Movie Database', 'Value': '5.9/10'}, {'Source': 'Rotten Tomatoes', 'Value': '36%'}, {'Source': 'Metacritic', 'Value': '42/100'}]",3 wins & 2 nominations.,PG-13,103 min,"Action, Adventure, Fantasy, Thriller",42.0,5.9,"117,169",tt2034800,2.0,"['6SKI9rgqFck', 'Bnsesxk5LF4', 'LVw9YdP1O-0', 'avF6GHyyk5c']",10443939.0,152341109,293845432,339707322,18757882,Action
1753,"Apr 7, 2017",Smurfs: The Lost Village,Based on Comic/Graphic Novel,60000000,13210449,45020282,45722944,152558304,197578586,"[{'Source': 'Internet Movie Database', 'Value': '6.0/10'}, {'Source': 'Rotten Tomatoes', 'Value': '40%'}, {'Source': 'Metacritic', 'Value': '40/100'}]",1 win & 4 nominations.,PG,90 min,"Animation, Adventure, Comedy, Family, Fantasy",40.0,6.0,"16,763",tt2398241,4.0,"['9NO8wk4n1Cs', '8LdpyRBE0aA', 'Q3iY8Pxyr1E']",5774119.0,60936460,154939384,200662328,13416633,Adventure
1754,"Apr 7, 2017",Going in Style,Remake,24000000,11932330,45018541,45721168,33654038,78672579,"[{'Source': 'Internet Movie Database', 'Value': '6.6/10'}, {'Source': 'Rotten Tomatoes', 'Value': '82%'}, {'Source': 'Metacritic', 'Value': '50/100'}]",,PG-13,96 min,"Comedy, Crime",50.0,6.6,"70,745",tt2568862,,['hcdTN5soeQw'],5687577.0,24374580,34179293,79900461,12118563,Action
1755,"Jun 16, 2017",All Eyez on Me,Based on Real Life Events,45000000,26435354,44922302,45623427,9954553,54876855,"[{'Source': 'Internet Movie Database', 'Value': '5.8/10'}, {'Source': 'Rotten Tomatoes', 'Value': '18%'}, {'Source': 'Metacritic', 'Value': '38/100'}]",1 nomination.,R,139 min,"Biography, Drama, Music",38.0,5.8,"19,754",tt1666185,,"['pfhJE1ORqas', 'nsrOCzUwcjE']",1599585.0,45702337,10109918,55733345,26847943,Drama
1756,"Jan 20, 2017",xXx: Return of Xander Cage,Original Screenplay,85000000,20130142,44898413,45599167,300134946,345033359,"[{'Source': 'Internet Movie Database', 'Value': '5.2/10'}, {'Source': 'Rotten Tomatoes', 'Value': '45%'}, {'Source': 'Metacritic', 'Value': '42/100'}]",1 win & 6 nominations.,PG-13,107 min,"Action, Adventure, Thriller",42.0,5.2,"81,245",tt1293847,6.0,"['mspnr56tnLA', '-ziu6JzJTZ0']",8862456.0,86326641,304819315,350418482,20444324,Action
1757,"Nov 17, 2017",The Star,Based on Religious Text,20000000,9812674,40847995,41471735,21910015,62758010,"[{'Source': 'Internet Movie Database', 'Value': '6.2/10'}, {'Source': 'Rotten Tomatoes', 'Value': '42%'}, {'Source': 'Metacritic', 'Value': '42/100'}]",Nominated for 1 Golden Globe. Another 2 wins & 5 nominations.,PG,86 min,"Animation, Adventure, Comedy, Family, Fantasy",42.0,6.2,"5,870",tt4587656,5.0,['drWWjIhugik'],266053.0,20305395,22244576,63716311,9962511,Drama
1758,"Mar 31, 2017",Ghost in the Shell,Based on Comic/Graphic Novel,110000000,18676033,40563557,41196650,127347133,167910690,"[{'Source': 'Internet Movie Database', 'Value': '6.3/10'}, {'Source': 'Rotten Tomatoes', 'Value': '44%'}, {'Source': 'Metacritic', 'Value': '52/100'}]",2 wins & 6 nominations.,PG-13,107 min,"Action, Drama, Sci-Fi, Thriller",52.0,6.3,"185,985",tt1219827,6.0,['wNtgA5Xfd2s'],114034.0,111716817,129334694,170531344,18967517,Action
1759,"Jul 21, 2017",Valerian and the City of a Thousand Planets,Based on Comic/Graphic Novel,180000000,17007624,40479370,41111153,174618986,215098356,"[{'Source': 'Internet Movie Database', 'Value': '6.5/10'}, {'Source': 'Rotten Tomatoes', 'Value': '47%'}, {'Source': 'Metacritic', 'Value': '51/100'}]",10 nominations.,PG-13,137 min,"Action, Adventure, Fantasy, Sci-Fi",51.0,6.5,"150,688",tt2239822,10.0,['_shrCoqWh9k'],614475.0,182809355,177344357,218455510,17273071,Adventure
1760,"May 12, 2017",King Arthur: Legend of the Sword,Based on Folk Tale/Legend/Fairytale,175000000,15371270,39175066,39786495,100455270,139630336,"[{'Source': 'Internet Movie Database', 'Value': '6.7/10'}, {'Source': 'Rotten Tomatoes', 'Value': '31%'}, {'Source': 'Metacritic', 'Value': '41/100'}]",9 nominations.,PG-13,126 min,"Action, Adventure, Drama, Fantasy",41.0,6.7,"178,403",tt1972591,9.0,"['jIM4-HLtUM0', '6rbPTQIdjmY', 'SX9y5JPuRHY']",13087329.0,177731331,102023136,141809631,15611178,Action
1761,"Sep 15, 2017",American Assassin,Based on Fiction Book/Short Story,63000000,14846778,36249674,36815441,32060466,68310140,"[{'Source': 'Internet Movie Database', 'Value': '6.2/10'}, {'Source': 'Rotten Tomatoes', 'Value': '34%'}, {'Source': 'Metacritic', 'Value': '45/100'}]",2 nominations.,R,112 min,"Action, Thriller",45.0,6.2,"63,127",tt1961175,2.0,"['OLSyJT4y_I8', 'D9iWGcx4krg']",376953.0,63983272,32560849,69376290,15078499,
1762,"Oct 13, 2017",The Foreigner,Based on Fiction Book/Short Story,35000000,13113024,34393507,34930300,106389853,140783360,"[{'Source': 'Internet Movie Database', 'Value': '7.0/10'}, {'Source': 'Rotten Tomatoes', 'Value': '65%'}, {'Source': 'Metacritic', 'Value': '55/100'}]",1 nomination.,R,113 min,"Action, Thriller",55.0,7.0,"88,413",tt1615160,,['mnxu-C5axKw'],90312.0,35546258,108050321,142980621,13317684,Action
1763,"Oct 20, 2017",Geostorm,Original Screenplay,100000000,13707376,33700160,34224248,187095849,220796009,"[{'Source': 'Internet Movie Database', 'Value': '5.3/10'}, {'Source': 'Rotten Tomatoes', 'Value': '16%'}, {'Source': 'Metacritic', 'Value': '21/100'}]",1 nomination.,PG-13,109 min,"Action, Sci-Fi, Thriller",21.0,5.3,"85,193",tt1981128,,"['EuOlYPSEzSc', 'VnmPUW1lAKw']",14626190.0,101555149,190005469,224229717,13920546,
1764,"Jan 13, 2017",Monster Trucks,Original Screenplay,125000000,10950705,33370166,33890986,28272632,61642798,"[{'Source': 'Internet Movie Database', 'Value': '5.6/10'}, {'Source': 'Rotten Tomatoes', 'Value': '32%'}, {'Source': 'Metacritic', 'Value': '41/100'}]",2 nominations.,PG,104 min,"Action, Adventure, Comedy, Family, Fantasy, Sci-Fi",41.0,5.6,"14,268",tt3095734,2.0,"['Fd0GdvApn-o', 'uQrj2M-2Uiw']",3006478.0,126950919,28713892,62604878,11121616,Action
1765,"Feb 17, 2017",Fist Fight,Original Screenplay,25000000,12201873,32187017,32689377,8099399,40286416,"[{'Source': 'Internet Movie Database', 'Value': '5.6/10'}, {'Source': 'Rotten Tomatoes', 'Value': '24%'}, {'Source': 'Metacritic', 'Value': '37/100'}]",1 win.,R,91 min,Comedy,37.0,5.6,"37,028",tt3401882,,"['9aIzXYo6VCE', 'NXIzrcHduAw', '6YVBj2o_3mg']",5322526.0,25390188,8225810,40915187,12392314,Comedy
1766,"Aug 4, 2017",Kidnap,Original Screenplay,21000000,10016323,30718107,31197541,4117973,34836080,"[{'Source': 'Internet Movie Database', 'Value': '5.9/10'}, {'Source': 'Rotten Tomatoes', 'Value': '38%'}, {'Source': 'Metacritic', 'Value': '44/100'}]",3 nominations.,R,95 min,"Crime, Drama, Thriller",44.0,5.9,"30,837",tt1458169,3.0,['cLD83jvbyz4'],5567893.0,21327758,4182244,35379785,10172653,Drama
1767,"Jan 6, 2017",Underworld: Blood Wars,Based on Folk Tale/Legend/Fairytale,35000000,13688751,30353973,30827721,50855249,81209222,"[{'Source': 'Internet Movie Database', 'Value': '5.8/10'}, {'Source': 'Rotten Tomatoes', 'Value': '19%'}, {'Source': 'Metacritic', 'Value': '23/100'}]",,R,91 min,"Action, Drama, Fantasy, Horror, Sci-Fi, War",23.0,5.8,"65,523",tt3717252,,"['rKHL5PyAPzs', 'Jgj9Znp76PE', 'FtbM_W9iNjg']",5936801.0,35546260,51648969,82476690,13902397,Action
1768,"Mar 24, 2017",Life,Original Screenplay,58000000,12501936,30234022,30705902,70695644,100929666,"[{'Source': 'Internet Movie Database', 'Value': '6.6/10'}, {'Source': 'Rotten Tomatoes', 'Value': '67%'}, {'Source': 'Metacritic', 'Value': '54/100'}]",7 nominations.,R,104 min,"Horror, Sci-Fi, Thriller",54.0,6.6,"192,706",tt5442430,7.0,"['cuA-xqBw4jE', 'LeLsJfGmY_Y', '6Eey3D-Lybk']",10001202.0,58905239,71799032,102504934,12697061,Comedy
1769,"Dec 25, 2017",Molly’s Game,Based on Factual Book/Article,30000000,2349967,28780744,28864671,24515680,53296424,"[{'Source': 'Internet Movie Database', 'Value': '7.4/10'}, {'Source': 'Rotten Tomatoes', 'Value': '82%'}, {'Source': 'Metacritic', 'Value': '71/100'}]",Nominated for 1 Oscar. Another 7 wins & 50 nominations.,R,140 min,"Biography, Crime, Drama",71.0,7.4,"118,192",tt4209788,50.0,"['Vu4UPet8Nyc', '9v-pw0ZQRLY']",8652691.0,30087482,24587169,53451840,2356819,
1770,"Aug 11, 2017",The Nut Job 2: Nutty by Nature,Based on Fiction Book/Short Story,40000000,8342311,28370522,28813308,29067867,57438389,"[{'Source': 'Internet Movie Database', 'Value': '5.4/10'}, {'Source': 'Rotten Tomatoes', 'Value': '14%'}, {'Source': 'Metacritic', 'Value': '36/100'}]",1 win & 3 nominations.,PG,91 min,"Animation, Adventure, Comedy, Family, Fantasy",36.0,5.4,"5,249",tt3486626,3.0,['nYif5QTYI9w'],3161308.0,40624290,29521536,58334844,8472511,
1771,"Feb 3, 2017",Rings,Original Screenplay,25000000,13002632,27793018,28226798,55124265,82917283,"[{'Source': 'Internet Movie Database', 'Value': '4.5/10'}, {'Source': 'Rotten Tomatoes', 'Value': '8%'}, {'Source': 'Metacritic', 'Value': '25/100'}]",2 wins.,PG-13,102 min,"Drama, Horror, Mystery, Romance",25.0,4.5,"35,653",tt0498381,,"['p17DJbPRLc0', 'uukQ_6szDm8']",7465568.0,25390187,55984617,84211415,13205570,Horror
1772,"Aug 18, 2017",Logan Lucky,Original Screenplay,29000000,7600036,27778642,28212194,16485629,44264271,"[{'Source': 'Internet Movie Database', 'Value': '7.0/10'}, {'Source': 'Rotten Tomatoes', 'Value': '92%'}, {'Source': 'Metacritic', 'Value': '78/100'}]",2 wins & 11 nominations.,PG-13,118 min,"Comedy, Crime, Drama",78.0,7.0,"115,584",tt5439796,11.0,['aPzvKH8AVf0'],11198687.0,29452614,16742926,44955120,7718652,
1773,"Sep 8, 2017",Home Again,Original Screenplay,15000000,8567881,27020284,27441998,10316590,37336874,"[{'Source': 'Internet Movie Database', 'Value': '5.8/10'}, {'Source': 'Rotten Tomatoes', 'Value': '33%'}, {'Source': 'Metacritic', 'Value': '41/100'}]",1 win.,PG-13,97 min,"Comedy, Drama, Romance",41.0,5.8,"25,101",tt5719700,,['y-oFOgFB2uM'],4414127.0,15234109,10477604,37919602,8701602,
1774,"Jan 27, 2017",Resident Evil: The Final Chapter,Based on Game,40000000,13601682,26844692,27263670,287256498,314101190,"[{'Source': 'Internet Movie Database', 'Value': '5.5/10'}, {'Source': 'Rotten Tomatoes', 'Value': '37%'}, {'Source': 'Metacritic', 'Value': '49/100'}]",2 wins & 3 nominations.,R,107 min,"Action, Horror, Sci-Fi, Thriller",49.0,5.5,"78,184",tt2592614,3.0,"['jbtmW3ydOkU', '74IwWmTaoNU', '79Sd4GtOXuI', 'B5yxr7lmxhg']",11885527.0,40624299,291739848,319003518,13813969,Action
1775,"Jun 30, 2017",The House,Original Screenplay,40000000,8724795,25584504,25983815,5607921,31192425,"[{'Source': 'Internet Movie Database', 'Value': '5.6/10'}, {'Source': 'Rotten Tomatoes', 'Value': '20%'}, {'Source': 'Metacritic', 'Value': '30/100'}]",1 win.,R,88 min,"Comedy, Crime",30.0,5.6,"37,033",tt4481514,,"['f-SP8iSCbKM', 'bp1-if1rJiM']",3817693.0,40624301,5695446,31679261,8860967,Animation
1776,"Dec 22, 2017",Downsizing,Original Screenplay,68000000,4954287,24449754,24717598,30013217,54462971,"[{'Source': 'Internet Movie Database', 'Value': '5.7/10'}, {'Source': 'Rotten Tomatoes', 'Value': '48%'}, {'Source': 'Metacritic', 'Value': '63/100'}]",Nominated for 1 Golden Globe. Another 1 win & 15 nominations.,R,135 min,"Drama, Sci-Fi",63.0,5.7,"89,245",tt1389072,15.0,['UCrBICYM0yM'],10854296.0,68744931,30342008,55059606,5008560,
1777,"Sep 22, 2017",Victoria & Abdul,Based on Factual Book/Article,21000000,158845,22245070,22592071,46026076,68271146,"[{'Source': 'Internet Movie Database', 'Value': '7.7/10'}, {'Source': 'Rotten Tomatoes', 'Value': '82%'}, {'Source': 'Metacritic', 'Value': '77/100'}]",18 wins & 20 nominations.,Not Rated,138 min,"Crime, Drama, Romance, Thriller",77.0,7.7,"47,263",tt4226388,20.0,['Kp8wcV3GjW0'],1574901.0,21327579,46744037,69336108,161322,
1778,"Jun 16, 2017",Rough Night,Original Screenplay,20000000,8004283,22105643,22450657,24738714,46844357,"[{'Source': 'Internet Movie Database', 'Value': '5.2/10'}, {'Source': 'Rotten Tomatoes', 'Value': '44%'}, {'Source': 'Metacritic', 'Value': '51/100'}]",1 win & 1 nomination.,R,101 min,"Comedy, Crime, Thriller",51.0,5.2,"41,998",tt4799050,,['oIB4jNYeRY4'],5694246.0,20312150,25124823,47575480,8129209,Drama
1779,"Aug 25, 2017",Ballerina,Original Screenplay,30000000,4730038,21858070,22199221,75032724,96890794,"[{'Source': 'Internet Movie Database', 'Value': '7.4/10'}]",,Not Rated,80 min,"Documentary, Music",,7.4,373,tt0898897,,"['a166o4om9OA', 'FsNJBRDbZBE', 'fmK7X0swHrE']",14197714.0,30468226,76203801,98403022,4803862,Foreign
1780,"Dec 25, 2017",Phantom Thread,Original Screenplay,35000000,216495,21198205,21206440,26698516,47896721,"[{'Source': 'Internet Movie Database', 'Value': '7.5/10'}, {'Source': 'Rotten Tomatoes', 'Value': '92%'}, {'Source': 'Metacritic', 'Value': '90/100'}]",Won 1 Oscar. Another 57 wins & 116 nominations.,R,130 min,"Drama, Romance",90.0,7.5,"96,542",tt5776858,116.0,['xNsiQMeSvMk'],10781271.0,35013596,26708887,47915327,216579,
1781,"May 19, 2017",Diary of a Wimpy Kid: The Long Haul,Based on Fiction Book/Short Story,22000000,7126084,20738724,21062402,14870853,35609577,"[{'Source': 'Internet Movie Database', 'Value': '4.3/10'}, {'Source': 'Rotten Tomatoes', 'Value': '18%'}, {'Source': 'Metacritic', 'Value': '39/100'}]",1 nomination.,PG,91 min,"Comedy, Family",39.0,4.3,"6,172",tt6003368,,"['nlI3Ykm3HV4', 'lDd67icSX2A']",2996166.0,22343363,15102948,36165350,7237303,Comedy
1782,"Apr 28, 2017",The Circle,Based on Fiction Book/Short Story,18000000,9034148,20497844,20817762,20154020,40651864,"[{'Source': 'Internet Movie Database', 'Value': '5.3/10'}, {'Source': 'Rotten Tomatoes', 'Value': '15%'}, {'Source': 'Metacritic', 'Value': '43/100'}]",2 wins & 1 nomination.,PG-13,110 min,"Drama, Sci-Fi, Thriller",43.0,5.3,"77,269",tt4287320,,['QUlr8Am4zQ0'],5219341.0,18280933,20468571,41286333,9175147,Drama
1783,"Apr 28, 2017",Baahubali 2: The Conclusion,Based on Fiction Book/Short Story,30000000,10430497,18985794,19282108,244517120,263502914,"[{'Source': 'Internet Movie Database', 'Value': '8.2/10'}, {'Source': 'Rotten Tomatoes', 'Value': '89%'}]",27 wins & 15 nominations.,Not Rated,167 min,"Action, Drama",,8.2,"69,037",tt4849438,15.0,"['qD-6d8Wo3do', '94BzBOpv42g']",62611258.0,30468214,248333333,267615441,10593287,Action
1784,"Mar 24, 2017",CHiPS,Based on TV,25000000,7722802,18600152,18890460,4590140,23190292,"[{'Source': 'Internet Movie Database', 'Value': '6.0/10'}, {'Source': 'Rotten Tomatoes', 'Value': '18%'}, {'Source': 'Metacritic', 'Value': '28/100'}]",2 wins & 1 nomination.,R,100 min,"Action, Comedy, Crime",28.0,6.0,"39,743",tt0493405,,"['nmgeiznfdLI', 'NErwOWW7aCE']",6162586.0,25390195,4661782,23552242,7843338,Action
1785,"Oct 20, 2017",Only the Brave,Based on Real Life Events,38000000,6002665,18340051,18623810,6215126,24555177,"[{'Source': 'Internet Movie Database', 'Value': '7.7/10'}, {'Source': 'Rotten Tomatoes', 'Value': '87%'}, {'Source': 'Metacritic', 'Value': '72/100'}]",3 nominations.,PG-13,134 min,"Action, Biography, Drama",72.0,7.7,"50,758",tt3829920,3.0,"['DSHk_BHQxp0', 'mQj4BkYf-HM']",2125377.0,38587939,6311287,24935097,6095538,
