,title,ratings,awards,rated,runtime,genere,metascore,imdbRating,imdbVotes,imdbID,nominations
735,The Reaping,"[{'Source': 'Internet Movie Database', 'Value': '5.6/10'}, {'Source': 'Rotten Tomatoes', 'Value': '8%'}, {'Source': 'Metacritic', 'Value': '36/100'}]",1 nomination.,R,99 min,"Horror, Thriller",36.0,5.6,"41,176",tt0444682,
736,Grindhouse,"[{'Source': 'Internet Movie Database', 'Value': '7.5/10'}, {'Source': 'Rotten Tomatoes', 'Value': '84%'}, {'Source': 'Metacritic', 'Value': '77/100'}]",7 wins & 15 nominations.,R,191 min,"Action, Horror, Thriller",77.0,7.5,"173,445",tt0462322,15
737,Across the Universe,"[{'Source': 'Internet Movie Database', 'Value': '7.3/10'}, {'Source': 'Rotten Tomatoes', 'Value': '53%'}, {'Source': 'Metacritic', 'Value': '56/100'}]",Nominated for 1 Oscar. Another 2 wins & 17 nominations.,PG-13,133 min,"Drama, Fantasy, History, Music, Musical, Romance",56.0,7.3,"103,193",tt0445922,17
738,Hot Fuzz,"[{'Source': 'Internet Movie Database', 'Value': '7.8/10'}, {'Source': 'Rotten Tomatoes', 'Value': '91%'}, {'Source': 'Metacritic', 'Value': '81/100'}]",2 wins & 9 nominations.,R,121 min,"Action, Comedy, Mystery",81.0,7.8,"440,738",tt0425112,9
739,War,"[{'Source': 'Internet Movie Database', 'Value': '6.2/10'}, {'Source': 'Metacritic', 'Value': '36/100'}]",,R,103 min,"Action, Thriller",36.0,6.2,"82,628",tt0499556,
740,"Gone, Baby, Gone","[{'Source': 'Internet Movie Database', 'Value': '7.6/10'}, {'Source': 'Rotten Tomatoes', 'Value': '94%'}, {'Source': 'Metacritic', 'Value': '72/100'}]",Nominated for 1 Oscar. Another 34 wins & 30 nominations.,R,114 min,"Crime, Drama, Mystery, Thriller",72.0,7.6,"239,246",tt0452623,30
741,Reign Over Me,"[{'Source': 'Internet Movie Database', 'Value': '7.4/10'}, {'Source': 'Rotten Tomatoes', 'Value': '64%'}, {'Source': 'Metacritic', 'Value': '61/100'}]",3 nominations.,R,124 min,Drama,61.0,7.4,"90,929",tt0490204,3
742,Georgia Rule,"[{'Source': 'Internet Movie Database', 'Value': '5.8/10'}, {'Source': 'Rotten Tomatoes', 'Value': '18%'}, {'Source': 'Metacritic', 'Value': '25/100'}]",3 wins & 5 nominations.,R,113 min,"Comedy, Drama",25.0,5.8,"23,187",tt0791304,5
743,Becoming Jane,"[{'Source': 'Internet Movie Database', 'Value': '7.1/10'}, {'Source': 'Rotten Tomatoes', 'Value': '58%'}, {'Source': 'Metacritic', 'Value': '55/100'}]",3 wins & 6 nominations.,PG,120 min,"Biography, Drama, Romance",55.0,7.1,"55,972",tt0416508,6
744,Into the Wild,"[{'Source': 'Internet Movie Database', 'Value': '8.1/10'}, {'Source': 'Rotten Tomatoes', 'Value': '83%'}, {'Source': 'Metacritic', 'Value': '73/100'}]",Nominated for 2 Oscars. Another 23 wins & 103 nominations.,R,148 min,"Adventure, Biography, Drama",73.0,8.1,"539,686",tt0758758,103
745,Walk Hard: The Dewey Cox Story,"[{'Source': 'Internet Movie Database', 'Value': '6.8/10'}, {'Source': 'Rotten Tomatoes', 'Value': '74%'}, {'Source': 'Metacritic', 'Value': '63/100'}]",Nominated for 2 Golden Globes. Another 1 win & 4 nominations.,R,96 min,"Comedy, Music",63.0,6.8,"63,930",tt0841046,4
746,Next,"[{'Source': 'Internet Movie Database', 'Value': '6.2/10'}, {'Source': 'Rotten Tomatoes', 'Value': '28%'}, {'Source': 'Metacritic', 'Value': '42/100'}]",2 wins & 3 nominations.,PG-13,96 min,"Action, Sci-Fi, Thriller",42.0,6.2,"143,280",tt0435705,3
747,Eastern Promises,"[{'Source': 'Internet Movie Database', 'Value': '7.6/10'}, {'Source': 'Rotten Tomatoes', 'Value': '89%'}, {'Source': 'Metacritic', 'Value': '82/100'}]",Nominated for 1 Oscar. Another 28 wins & 71 nominations.,R,100 min,"Action, Crime, Drama, Thriller",82.0,7.6,"218,556",tt0765443,71
748,Dead Silence,"[{'Source': 'Internet Movie Database', 'Value': '6.2/10'}, {'Source': 'Rotten Tomatoes', 'Value': '20%'}, {'Source': 'Metacritic', 'Value': '34/100'}]",,R,89 min,"Horror, Mystery, Thriller",34.0,6.2,"80,778",tt0455760,
749,Elizabeth: The Golden Age,"[{'Source': 'Internet Movie Database', 'Value': '6.8/10'}, {'Source': 'Rotten Tomatoes', 'Value': '34%'}, {'Source': 'Metacritic', 'Value': '45/100'}]",Won 1 Oscar. Another 6 wins & 33 nominations.,PG-13,114 min,"Biography, Drama, History, War",45.0,6.8,"63,970",tt0414055,33
750,Happily N'Ever After,"[{'Source': 'Internet Movie Database', 'Value': '4.5/10'}, {'Source': 'Rotten Tomatoes', 'Value': '4%'}, {'Source': 'Metacritic', 'Value': '28/100'}]",1 nomination.,PG,87 min,"Animation, Adventure, Comedy, Family, Fantasy",28.0,4.5,"9,743",tt0308353,
751,The Kite Runner,"[{'Source': 'Internet Movie Database', 'Value': '7.6/10'}, {'Source': 'Rotten Tomatoes', 'Value': '65%'}, {'Source': 'Metacritic', 'Value': '61/100'}]",Nominated for 1 Oscar. Another 6 wins & 24 nominations.,PG-13,128 min,Drama,61.0,7.6,"75,363",tt0419887,24
752,The Invasion,"[{'Source': 'Internet Movie Database', 'Value': '5.9/10'}, {'Source': 'Rotten Tomatoes', 'Value': '19%'}, {'Source': 'Metacritic', 'Value': '45/100'}]",1 win & 2 nominations.,PG-13,99 min,"Sci-Fi, Thriller",45.0,5.9,"72,468",tt0427392,2
753,Lions for Lambs,"[{'Source': 'Internet Movie Database', 'Value': '6.2/10'}, {'Source': 'Rotten Tomatoes', 'Value': '27%'}, {'Source': 'Metacritic', 'Value': '47/100'}]",3 nominations.,R,92 min,"Crime, Drama, Mystery, Thriller, War",47.0,6.2,"45,991",tt0891527,3
754,Hot Rod,"[{'Source': 'Internet Movie Database', 'Value': '6.7/10'}, {'Source': 'Rotten Tomatoes', 'Value': '39%'}, {'Source': 'Metacritic', 'Value': '43/100'}]",1 win & 1 nomination.,PG-13,88 min,"Comedy, Sport",43.0,6.7,"72,361",tt0787475,
755,Shoot 'Em Up,"[{'Source': 'Internet Movie Database', 'Value': '6.7/10'}, {'Source': 'Rotten Tomatoes', 'Value': '67%'}, {'Source': 'Metacritic', 'Value': '49/100'}]",3 nominations.,R,86 min,Action,49.0,6.7,"141,459",tt0465602,3
756,Evening,"[{'Source': 'Internet Movie Database', 'Value': '6.5/10'}, {'Source': 'Rotten Tomatoes', 'Value': '27%'}, {'Source': 'Metacritic', 'Value': '45/100'}]",3 nominations.,PG-13,117 min,"Drama, Romance",45.0,6.5,"12,716",tt0765447,3
757,Sydney White,"[{'Source': 'Internet Movie Database', 'Value': '6.2/10'}, {'Source': 'Rotten Tomatoes', 'Value': '36%'}, {'Source': 'Metacritic', 'Value': '45/100'}]",,PG-13,108 min,"Comedy, Drama, Romance",45.0,6.2,"44,587",tt0815244,
758,Dragon Wars: D-War,"[{'Source': 'Internet Movie Database', 'Value': '3.5/10'}, {'Source': 'Rotten Tomatoes', 'Value': '30%'}, {'Source': 'Metacritic', 'Value': '33/100'}]",1 win & 1 nomination.,PG-13,90 min,"Action, Drama, Fantasy, Horror, Thriller",33.0,3.5,"23,103",tt0372873,
759,La Môme,"[{'Source': 'Internet Movie Database', 'Value': '5.2/10'}]",,,120 min,Music,,5.2,5,tt3252984,
760,Rendition,"[{'Source': 'Internet Movie Database', 'Value': '6.8/10'}, {'Source': 'Rotten Tomatoes', 'Value': '47%'}, {'Source': 'Metacritic', 'Value': '55/100'}]",1 win & 2 nominations.,R,122 min,"Drama, Thriller",55.0,6.8,"52,955",tt0804522,2
761,The Dark Knight,"[{'Source': 'Internet Movie Database', 'Value': '9.0/10'}, {'Source': 'Rotten Tomatoes', 'Value': '94%'}, {'Source': 'Metacritic', 'Value': '84/100'}]",Won 2 Oscars. Another 153 wins & 159 nominations.,PG-13,152 min,"Action, Crime, Drama, Thriller",84.0,9.0,"2,173,344",tt0468569,159
762,Iron Man,"[{'Source': 'Internet Movie Database', 'Value': '7.9/10'}, {'Source': 'Rotten Tomatoes', 'Value': '94%'}, {'Source': 'Metacritic', 'Value': '79/100'}]",Nominated for 2 Oscars. Another 21 wins & 65 nominations.,PG-13,126 min,"Action, Adventure, Sci-Fi",79.0,7.9,"896,884",tt0371746,65
763,Indiana Jones and the Kingdom of the …,"[{'Source': 'Internet Movie Database', 'Value': '6.1/10'}, {'Source': 'Rotten Tomatoes', 'Value': '78%'}, {'Source': 'Metacritic', 'Value': '65/100'}]",Nominated for 1 BAFTA Film Award. Another 10 wins & 41 nominations.,PG-13,122 min,"Action, Adventure",65.0,6.1,"406,135",tt0367882,41
764,Hancock,"[{'Source': 'Internet Movie Database', 'Value': '6.4/10'}, {'Source': 'Rotten Tomatoes', 'Value': '41%'}, {'Source': 'Metacritic', 'Value': '49/100'}]",4 wins & 12 nominations.,PG-13,92 min,"Action, Fantasy",49.0,6.4,"424,240",tt0448157,12
765,WALL-E,"[{'Source': 'Internet Movie Database', 'Value': '8.4/10'}, {'Source': 'Rotten Tomatoes', 'Value': '95%'}, {'Source': 'Metacritic', 'Value': '95/100'}]",Won 1 Oscar. Another 91 wins & 93 nominations.,G,98 min,"Animation, Adventure, Family, Sci-Fi",95.0,8.4,"944,782",tt0910970,93
766,Kung Fu Panda,"[{'Source': 'Internet Movie Database', 'Value': '7.5/10'}, {'Source': 'Rotten Tomatoes', 'Value': '87%'}, {'Source': 'Metacritic', 'Value': '73/100'}]",Nominated for 1 Oscar. Another 14 wins & 38 nominations.,PG,92 min,"Animation, Action, Adventure, Comedy, Family",73.0,7.5,"396,138",tt0441773,38
767,Twilight,"[{'Source': 'Internet Movie Database', 'Value': '5.2/10'}, {'Source': 'Rotten Tomatoes', 'Value': '49%'}, {'Source': 'Metacritic', 'Value': '56/100'}]",29 wins & 15 nominations.,PG-13,122 min,"Drama, Fantasy, Romance",56.0,5.2,"404,248",tt1099212,15
768,Madagascar: Escape 2 Africa,"[{'Source': 'Internet Movie Database', 'Value': '6.6/10'}, {'Source': 'Rotten Tomatoes', 'Value': '64%'}, {'Source': 'Metacritic', 'Value': '61/100'}]",4 wins & 11 nominations.,PG,89 min,"Animation, Adventure, Comedy, Family",61.0,6.6,"193,033",tt0479952,11
769,Quantum of Solace,"[{'Source': 'Internet Movie Database', 'Value': '6.6/10'}, {'Source': 'Rotten Tomatoes', 'Value': '65%'}, {'Source': 'Metacritic', 'Value': '58/100'}]",Nominated for 2 BAFTA Film Awards. Another 4 wins & 30 nominations.,PG-13,106 min,"Action, Adventure, Thriller",58.0,6.6,"385,981",tt0830515,30
770,Horton Hears a Who,"[{'Source': 'Internet Movie Database', 'Value': '6.8/10'}, {'Source': 'Rotten Tomatoes', 'Value': '79%'}, {'Source': 'Metacritic', 'Value': '71/100'}]",1 win & 18 nominations.,G,86 min,"Animation, Adventure, Comedy, Family, Fantasy",71.0,6.8,"124,508",tt0451079,18
771,Sex and the City,"[{'Source': 'Internet Movie Database', 'Value': '5.6/10'}, {'Source': 'Rotten Tomatoes', 'Value': '49%'}, {'Source': 'Metacritic', 'Value': '53/100'}]",2 wins & 12 nominations.,R,145 min,"Comedy, Drama, Romance",53.0,5.6,"112,349",tt1000774,12
772,Gran Torino,"[{'Source': 'Internet Movie Database', 'Value': '8.1/10'}, {'Source': 'Rotten Tomatoes', 'Value': '81%'}, {'Source': 'Metacritic', 'Value': '72/100'}]",Nominated for 1 Golden Globe. Another 21 wins & 20 nominations.,R,116 min,Drama,72.0,8.1,"689,726",tt1205489,20
773,Mamma Mia!,"[{'Source': 'Internet Movie Database', 'Value': '6.4/10'}, {'Source': 'Rotten Tomatoes', 'Value': '54%'}, {'Source': 'Metacritic', 'Value': '51/100'}]",Nominated for 2 Golden Globes. Another 15 wins & 23 nominations.,PG-13,108 min,"Comedy, Musical, Romance",51.0,6.4,"201,954",tt0795421,23
774,Marley & Me,"[{'Source': 'Internet Movie Database', 'Value': '8.0/10'}, {'Source': 'Rotten Tomatoes', 'Value': '95%'}, {'Source': 'Metacritic', 'Value': '82/100'}]",Nominated for 1 BAFTA Film Award. Another 1 win & 7 nominations.,PG-13,144 min,"Documentary, Biography, Music",82.0,8.0,"12,720",tt1183919,7
775,The Chronicles of Narnia: Prince Caspian,"[{'Source': 'Internet Movie Database', 'Value': '6.5/10'}, {'Source': 'Rotten Tomatoes', 'Value': '66%'}, {'Source': 'Metacritic', 'Value': '62/100'}]",2 wins & 20 nominations.,PG,150 min,"Action, Adventure, Family, Fantasy",62.0,6.5,"184,893",tt0499448,20
776,The Incredible Hulk,"[{'Source': 'Internet Movie Database', 'Value': '6.7/10'}, {'Source': 'Rotten Tomatoes', 'Value': '67%'}, {'Source': 'Metacritic', 'Value': '61/100'}]",1 win & 8 nominations.,PG-13,112 min,"Action, Adventure, Sci-Fi",61.0,6.7,"415,900",tt0800080,8
777,Wanted,"[{'Source': 'Internet Movie Database', 'Value': '6.7/10'}, {'Source': 'Rotten Tomatoes', 'Value': '71%'}, {'Source': 'Metacritic', 'Value': '64/100'}]",Nominated for 2 Oscars. Another 4 wins & 20 nominations.,R,110 min,"Action, Crime, Fantasy, Thriller",64.0,6.7,"348,124",tt0493464,20
778,Get Smart,"[{'Source': 'Internet Movie Database', 'Value': '6.5/10'}, {'Source': 'Rotten Tomatoes', 'Value': '50%'}, {'Source': 'Metacritic', 'Value': '54/100'}]",3 wins & 6 nominations.,PG-13,110 min,"Action, Adventure, Comedy",54.0,6.5,"194,891",tt0425061,6
779,The Curious Case of Benjamin Button,"[{'Source': 'Internet Movie Database', 'Value': '7.8/10'}, {'Source': 'Rotten Tomatoes', 'Value': '71%'}, {'Source': 'Metacritic', 'Value': '70/100'}]",Won 3 Oscars. Another 81 wins & 157 nominations.,PG-13,166 min,"Drama, Fantasy, Romance",70.0,7.8,"556,750",tt0421715,157
780,Four Christmases,"[{'Source': 'Internet Movie Database', 'Value': '5.7/10'}, {'Source': 'Rotten Tomatoes', 'Value': '24%'}, {'Source': 'Metacritic', 'Value': '41/100'}]",1 win & 1 nomination.,PG-13,88 min,"Comedy, Drama, Romance",41.0,5.7,"60,551",tt0369436,
781,Bolt,"[{'Source': 'Internet Movie Database', 'Value': '6.8/10'}, {'Source': 'Rotten Tomatoes', 'Value': '89%'}, {'Source': 'Metacritic', 'Value': '67/100'}]",Nominated for 1 Oscar. Another 1 win & 31 nominations.,PG,96 min,"Animation, Adventure, Comedy, Drama, Family",67.0,6.8,"180,705",tt0397892,31
782,Tropic Thunder,"[{'Source': 'Internet Movie Database', 'Value': '7.0/10'}, {'Source': 'Rotten Tomatoes', 'Value': '81%'}, {'Source': 'Metacritic', 'Value': '71/100'}]",Nominated for 1 Oscar. Another 10 wins & 46 nominations.,R,107 min,"Action, Comedy, War",71.0,7.0,"362,813",tt0942385,46
783,Bedtime Stories,"[{'Source': 'Internet Movie Database', 'Value': '6.0/10'}, {'Source': 'Rotten Tomatoes', 'Value': '26%'}, {'Source': 'Metacritic', 'Value': '33/100'}]",3 wins & 5 nominations.,PG,99 min,"Comedy, Family, Fantasy, Romance",33.0,6.0,"84,537",tt0960731,5
784,The Mummy: Tomb of the Dragon Emperor,"[{'Source': 'Internet Movie Database', 'Value': '5.2/10'}, {'Source': 'Rotten Tomatoes', 'Value': '13%'}, {'Source': 'Metacritic', 'Value': '31/100'}]",2 wins & 6 nominations.,PG-13,112 min,"Action, Fantasy, Horror, Thriller",31.0,5.2,"144,872",tt0859163,6
785,Journey to the Center of the Earth,"[{'Source': 'Internet Movie Database', 'Value': '5.8/10'}, {'Source': 'Rotten Tomatoes', 'Value': '61%'}, {'Source': 'Metacritic', 'Value': '57/100'}]",3 wins & 3 nominations.,PG,93 min,"Action, Adventure, Family, Fantasy, Sci-Fi",57.0,5.8,"107,973",tt0373051,3
786,Eagle Eye,"[{'Source': 'Internet Movie Database', 'Value': '6.6/10'}, {'Source': 'Rotten Tomatoes', 'Value': '27%'}, {'Source': 'Metacritic', 'Value': '43/100'}]",3 wins & 8 nominations.,PG-13,118 min,"Action, Mystery, Thriller",43.0,6.6,"170,261",tt1059786,8
787,Step Brothers,"[{'Source': 'Internet Movie Database', 'Value': '6.9/10'}, {'Source': 'Rotten Tomatoes', 'Value': '55%'}, {'Source': 'Metacritic', 'Value': '51/100'}]",3 wins & 2 nominations.,R,98 min,Comedy,51.0,6.9,"254,982",tt0838283,2
788,You Don't Mess With the Zohan,"[{'Source': 'Internet Movie Database', 'Value': '5.5/10'}, {'Source': 'Rotten Tomatoes', 'Value': '37%'}, {'Source': 'Metacritic', 'Value': '54/100'}]",2 wins & 2 nominations.,PG-13,113 min,Comedy,54.0,5.5,"182,337",tt0960144,2
789,Yes Man,"[{'Source': 'Internet Movie Database', 'Value': '6.8/10'}, {'Source': 'Rotten Tomatoes', 'Value': '46%'}, {'Source': 'Metacritic', 'Value': '46/100'}]",3 wins & 9 nominations.,PG-13,104 min,"Comedy, Romance",46.0,6.8,"318,030",tt1068680,9
790,"10,000 B.C.","[{'Source': 'Internet Movie Database', 'Value': '5.1/10'}, {'Source': 'Rotten Tomatoes', 'Value': '8%'}, {'Source': 'Metacritic', 'Value': '34/100'}]",,PG-13,109 min,"Action, Adventure, Drama, Fantasy, History",34.0,5.1,"121,872",tt0443649,
791,Beverly Hills Chihuahua,"[{'Source': 'Internet Movie Database', 'Value': '3.8/10'}, {'Source': 'Rotten Tomatoes', 'Value': '41%'}, {'Source': 'Metacritic', 'Value': '41/100'}]",3 wins & 6 nominations.,PG,91 min,"Adventure, Comedy, Drama, Family, Romance",41.0,3.8,"21,655",tt1014775,6
792,Pineapple Express,"[{'Source': 'Internet Movie Database', 'Value': '7.0/10'}, {'Source': 'Metacritic', 'Value': '64/100'}]",Nominated for 1 Golden Globe. Another 2 wins & 14 nominations.,R,111 min,"Action, Comedy, Crime",64.0,7.0,"303,153",tt0910936,14
793,Valkyrie,"[{'Source': 'Internet Movie Database', 'Value': '7.1/10'}, {'Source': 'Rotten Tomatoes', 'Value': '62%'}, {'Source': 'Metacritic', 'Value': '56/100'}]",2 wins & 11 nominations.,PG-13,121 min,"Drama, History, Thriller, War",56.0,7.1,"218,675",tt0985699,11
794,21,"[{'Source': 'Internet Movie Database', 'Value': '6.8/10'}, {'Source': 'Rotten Tomatoes', 'Value': '36%'}, {'Source': 'Metacritic', 'Value': '48/100'}]",1 win & 5 nominations.,PG-13,123 min,"Crime, Drama, History, Thriller",48.0,6.8,"220,067",tt0478087,5
795,What Happens in Vegas...,"[{'Source': 'Internet Movie Database', 'Value': '6.1/10'}, {'Source': 'Rotten Tomatoes', 'Value': '26%'}, {'Source': 'Metacritic', 'Value': '36/100'}]",2 wins & 3 nominations.,PG-13,99 min,"Comedy, Romance",36.0,6.1,"159,882",tt1033643,3
796,Jumper,"[{'Source': 'Internet Movie Database', 'Value': '6.1/10'}, {'Source': 'Rotten Tomatoes', 'Value': '15%'}, {'Source': 'Metacritic', 'Value': '35/100'}]",2 wins & 4 nominations.,PG-13,88 min,"Action, Adventure, Sci-Fi, Thriller",35.0,6.1,"277,184",tt0489099,4
797,Cloverfield,"[{'Source': 'Internet Movie Database', 'Value': '7.0/10'}, {'Source': 'Rotten Tomatoes', 'Value': '77%'}, {'Source': 'Metacritic', 'Value': '64/100'}]",5 wins & 30 nominations.,PG-13,85 min,"Horror, Sci-Fi, Thriller",64.0,7.0,"359,679",tt1060277,30
798,The Day the Earth Stood Still,"[{'Source': 'Internet Movie Database', 'Value': '5.5/10'}, {'Source': 'Rotten Tomatoes', 'Value': '21%'}, {'Source': 'Metacritic', 'Value': '40/100'}]",3 wins & 5 nominations.,PG-13,104 min,"Drama, Sci-Fi, Thriller",40.0,5.5,"158,773",tt0970416,5
799,27 Dresses,"[{'Source': 'Internet Movie Database', 'Value': '6.1/10'}, {'Source': 'Rotten Tomatoes', 'Value': '40%'}, {'Source': 'Metacritic', 'Value': '47/100'}]",5 wins & 3 nominations.,PG-13,111 min,"Comedy, Romance",47.0,6.1,"148,001",tt0988595,3
800,Hellboy II: The Golden Army,"[{'Source': 'Internet Movie Database', 'Value': '7.0/10'}, {'Source': 'Rotten Tomatoes', 'Value': '86%'}, {'Source': 'Metacritic', 'Value': '78/100'}]",Nominated for 1 Oscar. Another 5 wins & 29 nominations.,PG-13,120 min,"Action, Adventure, Fantasy, Horror, Sci-Fi, War",78.0,7.0,"248,707",tt0411477,29
801,Vantage Point,"[{'Source': 'Internet Movie Database', 'Value': '6.6/10'}, {'Source': 'Rotten Tomatoes', 'Value': '34%'}, {'Source': 'Metacritic', 'Value': '40/100'}]",2 wins & 2 nominations.,PG-13,90 min,"Action, Crime, Drama, Mystery, Thriller",40.0,6.6,"141,096",tt0443274,2
802,The Spiderwick Chronicles,"[{'Source': 'Internet Movie Database', 'Value': '6.5/10'}, {'Source': 'Rotten Tomatoes', 'Value': '80%'}, {'Source': 'Metacritic', 'Value': '62/100'}]",2 wins & 8 nominations.,PG,96 min,"Action, Adventure, Drama, Family, Fantasy",62.0,6.5,"84,004",tt0416236,8
803,Fool's Gold,"[{'Source': 'Internet Movie Database', 'Value': '5.7/10'}, {'Source': 'Rotten Tomatoes', 'Value': '11%'}, {'Source': 'Metacritic', 'Value': '29/100'}]",5 nominations.,PG-13,112 min,"Action, Adventure, Comedy, Romance, Thriller",29.0,5.7,"70,024",tt0770752,5
804,Seven Pounds,"[{'Source': 'Internet Movie Database', 'Value': '7.6/10'}, {'Source': 'Rotten Tomatoes', 'Value': '26%'}, {'Source': 'Metacritic', 'Value': '36/100'}]",5 wins & 6 nominations.,PG-13,123 min,Drama,36.0,7.6,"274,962",tt0814314,6
805,Role Models,"[{'Source': 'Internet Movie Database', 'Value': '6.8/10'}, {'Source': 'Rotten Tomatoes', 'Value': '77%'}, {'Source': 'Metacritic', 'Value': '61/100'}]",1 win & 4 nominations.,R,99 min,Comedy,61.0,6.8,"214,458",tt0430922,4
806,The Happening,"[{'Source': 'Internet Movie Database', 'Value': '5.0/10'}, {'Source': 'Rotten Tomatoes', 'Value': '18%'}, {'Source': 'Metacritic', 'Value': '34/100'}]",3 wins & 10 nominations.,R,91 min,"Drama, Mystery, Sci-Fi, Thriller",34.0,5.0,"189,612",tt0949731,10
807,Forgetting Sarah Marshall,"[{'Source': 'Internet Movie Database', 'Value': '7.1/10'}, {'Source': 'Rotten Tomatoes', 'Value': '83%'}, {'Source': 'Metacritic', 'Value': '67/100'}]",4 wins & 19 nominations.,R,111 min,"Comedy, Drama, Romance",67.0,7.1,"253,457",tt0800039,19
808,Baby Mama,"[{'Source': 'Internet Movie Database', 'Value': '6.0/10'}, {'Source': 'Rotten Tomatoes', 'Value': '63%'}, {'Source': 'Metacritic', 'Value': '55/100'}]",1 win & 5 nominations.,PG-13,99 min,"Comedy, Romance",55.0,6.0,"40,314",tt0871426,5
809,Burn After Reading,"[{'Source': 'Internet Movie Database', 'Value': '7.0/10'}, {'Source': 'Rotten Tomatoes', 'Value': '78%'}, {'Source': 'Metacritic', 'Value': '63/100'}]",Nominated for 2 Golden Globes. Another 8 wins & 30 nominations.,R,96 min,"Comedy, Crime, Drama, Thriller",63.0,7.0,"295,229",tt0887883,30
810,Step Up 2 the Streets,"[{'Source': 'Internet Movie Database', 'Value': '6.2/10'}, {'Source': 'Rotten Tomatoes', 'Value': '27%'}, {'Source': 'Metacritic', 'Value': '50/100'}]",2 wins & 3 nominations.,PG-13,98 min,"Drama, Music, Romance",50.0,6.2,"77,247",tt1023481,3
